Transaction_ID,Date,Time,Merchant_ID,Customer_ID,Device_ID,Transaction_Type,Payment_Gateway,Transaction_City,Transaction_State,IP_Address,Transaction_Status,Device_OS,Transaction_Frequency,Merchant_Category,Transaction_Channel,Transaction_Amount_Deviation,Days_Since_Last_Transaction,amount,fraud
T10000630,02/12/23,02:44:21,7642255a-c417-43f3-a70d-b5ba19300be3,18211f6b-0ea0-4cfb-9b94-9e955380d815,ef469eff-c94e-467b-9014-2d03ca7071b4,Refund,Other,Latur,Maharashtra,166.74.210.83,Pending,Android,5,Investment,Online,-59.233084789793175,29,267.27170887079336,1
T10000631,18/05/23,03:31:49,779fe3e9-a169-4acb-86dc-83550d3c3a3f,37d7564a-277b-43ff-a6a8-8dacc2bf1541,f436b8af-0708-4051-9dc3-c88d3a44b300,Investment,Alpha Bank,Lucknow,Goa,173.18.62.160,Failed,Windows,3,Home delivery,Online,67.02510196105105,7,12.218019806293897,0
T10000632,27/01/24,02:18:58,82156dca-a59b-4943-8c1d-7d221b3e866f,333eea6e-7861-4313-b3c3-af71da01228e,90d92f23-19bf-41ab-a744-87ba724ed3aa,Other,Gamma Bank,Karawal Nagar,Madhya Pradesh,181.10.42.169,Pending,MacOS,3,Donations and Devotion,Online,56.523012170995244,18,56.88699135477404,0
T10000633,22/11/23,11:31:04,ce3276f3-0401-471d-99f0-9e6911d10858,54374f96-6540-4df4-a318-47fd8a34f371,2e8af251-b9c5-4063-abd3-2b8871f019cd,Subscription,Gamma Bank,Junagadh,Mizoram,195.205.188.195,Completed,Windows,0,Utilities,Online,34.592499643163656,12,36.2592028179224,0
T10000634,22/03/24,01:14:58,a5e75ca0-f2b7-4614-b0be-38fe214a525a,5a25b897-6b2b-4d66-96b0-49729cec19bd,9b60c64d-05b0-4df6-96da-b79f1ee352ed,Bill Payment,UPI Pay,Ambattur,Tamil Nadu,137.254.69.190,Failed,MacOS,4,Utilities,Online,19.319673339810638,11,28.985022671165353,0
T10000635,31/03/24,06:18:16,e8dd40f5-a697-434b-9ccc-7a8e89d67b98,94912ed7-43ca-469e-b337-0211396b3853,d4cf639f-5224-4ca8-836b-f87d635c204f,Subscription,Other,Thane,Telangana,49.133.231.245,Completed,Windows,0,Financial services and Taxes,In-store,-71.64075351815575,8,255.18094369434712,1
T10000636,20/08/23,11:29:34,01461943-bbcc-4492-91e7-0e85270f27ce,0e54b415-d31c-414f-974e-29b00c92455b,6f6aaa56-b829-4676-946d-325930795657,Bill Payment,Gamma Bank,Dibrugarh,Nagaland,105.240.168.41,Completed,iOS,3,Brand Vouchers and OTT,Mobile,88.36342088004119,21,5.070442037194726,0
T10000637,16/06/23,04:06:24,71fc9f0c-47d3-491a-bace-19fd038a414e,c5ee3d33-6261-440e-bd1e-605defa3f63f,eab975d0-917b-49d7-bf61-0b3ee9b64ece,Purchase,Alpha Bank,Loni,Arunachal Pradesh,50.120.68.253,Completed,iOS,0,Travel bookings,Mobile,20.3401037449414,5,22.512226100201794,1
T10000638,29/08/23,01:43:44,aac70baa-fba4-4bd3-b6fa-58f0455659b2,77f489fa-e55d-4a70-ac2b-d4bf3d6b5b7c,04665c80-53cc-4709-be1a-ceae881b114d,Subscription,CReditPAY,Tadepalligudem,Karnataka,82.124.168.198,Pending,Windows,2,Financial services and Taxes,Mobile,17.53333740111974,9,10.12213115324009,0
T10000639,18/08/23,12:23:35,df1c84af-fa42-4ce7-99ea-5a9fd657361e,4c2613de-9129-4ab2-a2b4-dd6e008a487d,10dfb43d-6fb5-4e9f-9159-ffaf691b67c5,Other,Bank of Data,Machilipatnam,West Bengal,20.34.147.155,Failed,Windows,1,Other,Online,36.977029411643485,2,33.40698931309438,0
T10000640,15/09/23,03:17:25,041ec7bc-0f9c-4f05-b462-5c2b29898ffe,11c64323-2b71-4db8-babd-8d0acfcfa7f3,75cac1dd-0f76-4424-97b9-f891a46829c8,Bill Payment,Sigma Bank,Jamalpur,Tripura,1.192.186.113,Pending,Android,1,Donations and Devotion,In-store,-27.39747177846937,6,700.1640499970756,1
T10000641,23/06/23,01:50:08,2fface91-3010-401b-93ba-335c4416ccd8,603c0273-f658-4930-9b97-f69df29544ab,983dc156-bbea-4055-b039-c9744f337d17,Other,CReditPAY,Mirzapur,Arunachal Pradesh,54.125.172.255,Pending,Windows,0,Other,Online,-24.847274177118116,23,53.4033035490757,0
T10000642,25/11/23,03:29:05,4a982882-7ffe-4737-b17d-08ea22b0c6f2,9e6e8594-0f8c-4aea-a681-c8039249532a,be3e36fb-7ac8-478e-9cd0-3c475ef4c306,Refund,UPI Pay,Proddatur,Chhattisgarh,211.23.86.33,Completed,iOS,3,Home delivery,Mobile,62.78982162805946,9,526.9109876494027,1
T10000643,05/08/23,12:38:18,466d17b6-d335-458c-a8b3-9b583f856812,d2c0501a-f68c-488f-ac95-4325e8332e13,698d8ca2-64b1-4d03-824f-4a1f0e11f893,Refund,CReditPAY,Bangalore,Telangana,112.44.115.219,Pending,MacOS,9,More Services,In-store,85.30751310117182,12,209.73586205459378,1
T10000644,06/04/24,02:12:47,78f6a3ce-b95c-4a84-98bd-7733e0bb865c,d5ab7e7d-2b69-4e90-82ba-036b1fc40938,bd45d094-1609-47c8-bc06-96fb84845b88,Subscription,SamplePay,Vijayawada,Odisha,152.145.0.137,Failed,iOS,2,More Services,In-store,-34.26145148475591,14,125.71609114015706,1
T10000645,02/03/24,01:43:45,5b0d22d2-b0eb-41be-ba47-580b10ede9cd,11258bff-f01b-4dbd-b41a-7fda1d6f48d3,1676c4a0-1439-4d1e-a1cb-2f320fdf5414,Bank Transfer,UPI Pay,Anantapur,Goa,129.147.134.252,Failed,iOS,1,Investment,Online,10.593798318385609,18,235.10968049574728,1
T10000646,04/11/23,07:48:20,fc4ae7af-3923-41a6-98bf-e91bd24216ea,414782b6-8040-4466-98a1-feca14ff37b3,8fdb36b6-0240-4497-aa61-20749ed1fb9c,Bank Transfer,Dummy Bank,Ahmedabad,Madhya Pradesh,153.150.136.99,Pending,Android,2,Brand Vouchers and OTT,In-store,-40.90403791180003,1,237.17377478519987,1
T10000647,15/10/23,12:44:03,b7e51e43-4b89-491a-969c-9e7163ba18c4,b660c210-cf92-4a58-87d0-f330971279f9,979a6dd4-e06b-4d78-ab3a-a554dd92e0b3,Refund,Other,Uluberia,Maharashtra,51.66.50.162,Completed,MacOS,30,More Services,Mobile,11.267409686359615,11,10.461522342511408,0
T10000648,08/12/23,04:48:26,d55af7ab-0512-4e98-874d-dcd8d96050a6,b492da1c-ed89-4ae9-a0c9-d5da6cc633c5,090f88d6-be11-4025-a18c-2abbbfdd032a,Bank Transfer,CReditPAY,Panihati,Tripura,209.44.110.57,Pending,iOS,1,Other,Mobile,38.70499969080605,17,17.258394155127824,0
T10000649,22/07/23,01:31:53,e6a537d9-b673-4391-b84c-c20df0e65e5a,8974c088-c9c5-44b1-b6a3-8cd01bbe1cdc,ca9bcb1e-c646-472d-a67a-10e188951a6a,Purchase,Gamma Bank,Gurgaon,Mizoram,52.198.226.5,Completed,Windows,0,Utilities,Online,-94.38952475569663,23,47.67371136134771,0
T10000650,13/06/23,03:24:52,2b6a8c15-fd43-4b4f-ab43-b53cbf516185,5348a8c4-9dee-4847-a67a-c7674f7205bf,6689bffe-9fb7-4741-9f70-d8bf66a1b027,Purchase,Gamma Bank,Dhanbad,Punjab,13.185.39.142,Pending,Android,9,Donations and Devotion,Online,-64.60188463427994,29,15.698474954218229,0
T10000651,15/04/23,10:26:52,aab10ed6-01e2-4fd7-a4bb-8d51a7436729,ab05b4dd-1a83-4205-9821-e822b8afe70f,24564871-bd22-4b63-ac8e-9715ef947604,Subscription,SamplePay,Bhatpara,Himachal Pradesh,34.99.172.118,Pending,Windows,0,Brand Vouchers and OTT,Mobile,2.4602489301902524,11,12.475236649947952,0
T10000652,22/11/23,05:18:01,fab09130-2d26-408b-a376-b80f8bf567bc,703ad165-3776-4dfb-83cc-960778c14327,7f31e17d-7c31-4003-a6af-acf831c181f8,Other,CReditPAY,Jehanabad,Kerala,89.54.3.155,Pending,Android,0,More Services,Mobile,-40.66058568288036,27,186.67604409866073,1
T10000653,04/09/23,06:02:39,c962f9ae-8119-4092-a525-b053aca2e86e,ef52f322-fcaa-4e0d-ac70-9b654487b1d8,f6dacd92-6208-4e26-acbd-23f2c1b692d8,Bank Transfer,Sigma Bank,Gorakhpur,Manipur,39.191.192.78,Completed,iOS,0,Home delivery,Online,78.08685855919744,12,12.658627641143081,0
T10000654,29/04/23,09:38:44,076f3ed3-6d54-49fc-89fb-cccc2326dcac,d58311ab-5f2e-495a-a559-16ba5cab421a,7d833b32-0988-4d3e-aadd-b67a9ec54440,Bank Transfer,UPI Pay,Orai,Tripura,93.109.251.55,Failed,iOS,1,Brand Vouchers and OTT,Mobile,-80.09185535578592,4,7.426635375269204,0
T10000655,18/05/23,01:59:58,a7f76ba0-b70e-4326-8468-395546b2a8f5,21ae923a-0dd0-47d9-baa7-cf5243d998a4,d639cfc9-e787-4fed-8b4e-7340764d9d10,Other,Bank of Data,Coimbatore,Meghalaya,103.184.254.54,Failed,Android,3,Travel bookings,Online,-69.554125610801,13,284.7105168431847,1
T10000656,18/05/23,05:33:06,897b5c03-e5d2-4089-872a-be3ac870739f,83f1d194-0506-44be-b80e-bb5178d00d2c,af3376c7-7683-481d-8f7f-4400bad7aabd,Bill Payment,SamplePay,Firozabad,Maharashtra,37.102.198.154,Completed,Windows,3,More Services,Mobile,-81.86139155312577,16,33.47329674072441,0
T10000657,25/07/23,05:19:16,805ef1e6-c32f-4a09-bc35-05d61b13b626,e90504f1-b221-4261-91ba-8132ae710510,804d6669-3145-4fdf-9c74-01a4b27e524e,Subscription,Other,Hyderabad,Himachal Pradesh,84.130.34.2,Failed,Android,2,Purchases,Online,75.07547026398731,25,34.75802234842859,0
T10000658,28/01/24,06:30:26,8b671cfd-72d0-4a2a-963c-2b9dfbf1a2ae,64d6c623-df38-4d33-9d06-994a1b5d697e,c4c78b9c-59ec-4c74-8807-10bef9768015,Bank Transfer,Alpha Bank,Haridwar,Mizoram,86.99.24.30,Failed,iOS,1,Investment,Mobile,2.082259526048047,11,41.14349865768412,0
T10000659,20/02/24,10:39:34,60987d1b-7018-402c-ab73-d1eca595e12e,da9a1f77-34d5-48bb-8b44-a768b1e90bf0,1d1c360e-0380-4333-af26-861ea21e5000,Other,Bank of Data,South Dumdum,Assam,204.56.134.99,Pending,MacOS,0,Travel bookings,Online,68.16326030359315,6,90.31337666636395,0
T10000660,01/09/23,10:16:57,a1d91ac1-4d17-4530-b203-893845a1e3a5,cb8e2176-35e6-47c4-aca1-34fc649868f5,3be754b3-5433-4a08-8aa1-125abf0500ae,Bill Payment,Gamma Bank,Guntur,Madhya Pradesh,81.128.253.36,Completed,Windows,4,Brand Vouchers and OTT,In-store,52.24224927314015,20,16.61923215311396,0
T10000661,01/09/23,12:11:23,1a8c691e-e048-4390-b6fc-bc0148b62e15,55f2788e-4801-45bd-81fc-e1ac4361de4e,920f44e0-7133-40ae-905a-cab10f62dea4,Investment,Other,Saharsa,Chhattisgarh,138.59.26.116,Completed,Android,4,Brand Vouchers and OTT,Online,5.0562159674419185,1,102.83903020713268,1
T10000662,25/07/23,05:30:02,473bc174-1875-4709-b8f9-b3a3fef4e9cf,8e11f6e3-a349-418f-946c-858fc3161dbc,4f201ee7-32ca-4c21-bc63-bd5d66c5e421,Bank Transfer,Other,Yamunanagar,Kerala,6.116.178.202,Completed,iOS,2,Donations and Devotion,Mobile,52.68876451769508,16,26.047273359003228,0
T10000663,21/01/24,05:54:51,d053694d-3b72-4c17-a0b0-a2d472f325d0,0d903881-c4cb-4402-a501-d3ac409fa385,46bc9b9c-1846-455e-a2aa-34158d7d1f19,Subscription,Alpha Bank,Tirunelveli,Arunachal Pradesh,177.103.83.9,Pending,MacOS,0,Utilities,Mobile,-7.993122973095127,6,38.55320381599845,0
T10000664,13/06/23,03:45:49,2b6a8c15-fd43-4b4f-ab43-b53cbf516185,5348a8c4-9dee-4847-a67a-c7674f7205bf,6689bffe-9fb7-4741-9f70-d8bf66a1b027,Purchase,Gamma Bank,Dhanbad,Punjab,13.185.39.142,Pending,Android,10,Donations and Devotion,Online,-62.55332262380017,30,13.857820305146456,0
T10000665,06/10/23,06:14:54,8bcc551e-d13c-4ca5-a5ae-dfd26be53100,3e836573-1478-4cca-abc3-5a2402d4cd9a,7f8c832b-5197-4eb2-85fe-b20246ef503d,Investment,CReditPAY,Panipat,Assam,114.120.46.73,Failed,Windows,0,Brand Vouchers and OTT,In-store,14.96942824410565,6,267.41552202830223,1
T10000666,27/06/23,02:20:52,a07fd50c-6ce9-474e-b7a0-24df2023b96f,1c2a381b-7d75-4ab9-96fe-f348edfa4cc2,3a1eb2f6-067d-449c-bdaf-2d9f7dcfd7b8,Purchase,Bank of Data,Dehri,Chhattisgarh,58.47.81.120,Completed,Windows,0,Financial services and Taxes,Mobile,-13.602670352619281,2,30.4863151763022,0
T10000667,09/04/24,01:39:15,81c2c82f-14a3-4525-9260-3ba70edf4a70,cbadb5e9-cba2-47e6-ad0a-d93115fbfc91,eed3c44b-a126-473c-b31e-4a3942eb9748,Bank Transfer,UPI Pay,Anantapuram,Manipur,178.216.133.124,Completed,Windows,4,Utilities,Online,106.36214919711455,5,41.21240256261872,0
T10000668,21/12/23,13:43:09,1a40f20d-b2f9-424a-ad0a-650587bd72aa,b7d5f302-3054-4748-8ea2-284ef0cf6e88,149bf22c-a8f8-4740-a453-80392845b7bf,Other,UPI Pay,Bhusawal,Punjab,5.89.33.43,Failed,iOS,2,Brand Vouchers and OTT,Online,62.180154529488206,16,41.030456403150524,0
T10000669,16/01/24,09:35:15,5742a384-b097-4884-8993-99fa6202f761,e65732be-6092-473c-bafc-5a98589927a1,787f270d-0265-4b9d-a663-e431abfb8a90,Investment,Sigma Bank,Jamnagar,Meghalaya,77.242.46.97,Pending,MacOS,0,Purchases,Mobile,-7.627705106721886,29,25.668363838789634,0
T10000670,16/12/23,00:54:13,ed005be1-3185-4ddf-bcb5-b765ff42c7fa,3fc87bd0-d506-4803-8032-57525b75d110,3635eedb-063c-40ad-9415-fd03609ea2ee,Refund,CReditPAY,Yamunanagar,Goa,125.171.255.52,Completed,Windows,4,Investment,Mobile,93.95556692042447,0,19.72699010123405,0
T10000671,22/11/23,02:42:30,4fec7355-73c7-4810-8f46-26ff86da87d0,76c58c6e-5f0d-48f9-8778-a5dea1d925e6,6e0fee0d-660f-49fe-938d-b04e0a57dce9,Refund,Dummy Bank,Pune,Himachal Pradesh,35.130.81.163,Pending,Android,0,More Services,Mobile,0.9242325875797435,27,159.53786362668367,1
T10000672,23/11/23,12:38:11,085841d9-a43a-4133-9eaa-8adff8cb4ddd,b5594ad8-a13a-4bec-80d9-cd843807da02,49387af2-c6fc-4642-9e30-21bb13b61bc8,Bank Transfer,Other,Tenali,Arunachal Pradesh,88.112.241.54,Failed,Windows,0,Donations and Devotion,In-store,38.17489493254367,16,28.84710595568709,0
T10000673,20/06/23,07:00:58,f2c97873-6c3e-4564-b526-569eccdb1c48,372f4253-9222-4546-9d94-a0124a888ab6,bee66b01-e66c-4178-8e09-24abf5ae7f73,Investment,Alpha Bank,Dewas,Manipur,111.173.148.33,Pending,Android,0,Other,Mobile,58.38917718083687,22,328.0422945270453,1
T10000674,12/02/24,09:40:53,d6c5cd95-60ed-4caa-a0a3-276b42d38de2,4eb0596c-85cc-47a2-9cac-c116f946b34b,795f2616-4ed0-475d-be70-c7fa9b334936,Refund,Dummy Bank,Raichur,Jharkhand,54.100.170.0,Pending,Android,0,Investment,Mobile,-0.23438785054583222,9,5.047860574884111,0
T10000675,29/09/23,01:19:19,397123bd-1c51-44ed-9a64-c27b696fdf15,805104ad-7919-4ec2-91a9-cf82cf2dd9e1,1e16214f-78e1-456b-85a7-8ad76e40bbc9,Subscription,Other,Vadodara,Andhra Pradesh,143.18.41.123,Failed,Windows,0,Brand Vouchers and OTT,Online,98.6078677404588,19,68.2483618507086,0
T10000676,09/01/24,10:53:21,4eae2cb8-86fb-4fff-b868-7e89f2bac26f,bad31aa1-5041-4330-a686-9a05dc8ab755,b8c9e677-f2d6-4f2a-b835-57680064c63a,Purchase,SamplePay,Chittoor,Haryana,60.192.7.64,Failed,iOS,2,More Services,In-store,5.598792249947557,13,19.871674210569946,0
T10000677,06/01/24,05:53:12,ef0ae6a1-e785-4099-81a7-785c9e3953a1,5a111df0-c8cf-40f0-922d-01c634f26ffc,9034da55-905f-4802-9e4e-5cb97dc5e504,Subscription,Sigma Bank,Serampore,Punjab,60.104.43.254,Failed,MacOS,1,Financial services and Taxes,Online,-8.69038307726655,23,21.154083006229474,0
T10000678,16/11/23,04:31:40,37575f30-eb69-4dc6-8528-84779bd23b6c,2d663c24-d2fe-41bf-bdc5-8995ea1996b8,edcc536e-6470-431a-b96c-482c5604beb1,Bill Payment,Alpha Bank,Sri Ganganagar,Jharkhand,151.169.51.120,Completed,Android,3,Home delivery,In-store,-61.98231828818358,16,7.71479748787484,0
T10000679,28/06/23,10:47:52,32e99046-36e5-46d2-b1cf-cdfe0ae2d36b,bba3e985-55e6-42f5-b070-e6118338ca3b,e3b74851-e961-4e58-9907-bb372b113bbe,Other,Bank of Data,Alwar,Mizoram,40.230.45.106,Completed,iOS,1,Investment,Online,-39.37366113585266,25,31.173463991713934,0
T10000680,05/08/23,12:53:50,466d17b6-d335-458c-a8b3-9b583f856812,d2c0501a-f68c-488f-ac95-4325e8332e13,698d8ca2-64b1-4d03-824f-4a1f0e11f893,Refund,CReditPAY,Bangalore,Telangana,112.44.115.219,Pending,MacOS,9,More Services,In-store,67.95660537838644,9,234.96303953418627,1
T10000681,05/02/24,02:51:16,a116f74c-aef7-4bfa-b85a-1287ca14b74c,1ba04642-7962-4cb3-a0e3-c5dd4aa59f2d,41a452dc-dde4-4ec2-af20-3b8864759dba,Bank Transfer,UPI Pay,Durg,Manipur,159.106.53.254,Pending,MacOS,30,Financial services and Taxes,Mobile,-50.7247518000673,24,15.73837082280483,0
T10000682,09/10/23,05:04:26,e2838977-fbbf-4fdd-9de6-be5ce06983d6,b3925486-0ea1-4c9f-a831-f59ed779ef91,19500e82-f023-4b27-b2e8-3200bbc3bc3b,Purchase,Sigma Bank,Gurgaon,Gujarat,29.31.198.243,Pending,Android,0,More Services,Mobile,-62.582792495182744,29,16.534682293928473,0
T10000683,04/05/23,03:47:44,d35e6206-3c24-4559-99b4-f7f9c15d9fa4,f98cb50a-ac80-442c-b6a2-64320037a92d,ea4eb02f-28bd-4ee3-9353-21b0aa299855,Bank Transfer,Bank of Data,Udupi,Manipur,170.64.230.43,Pending,iOS,2,Brand Vouchers and OTT,Mobile,39.698957838469276,9,2197.341996069766,0
T10000684,02/10/23,08:18:40,b6dddd38-9bef-4672-b2a1-30f9c93f6c54,d87c9ec0-a432-4e56-aa8b-abc275e0817d,5bd5d1b7-c00f-43a4-9f77-135a12264b3f,Subscription,Other,Bhilwara,Meghalaya,216.254.98.15,Completed,Android,0,Utilities,Online,46.63174247912948,24,27.011969146908935,0
T10000685,28/07/23,02:02:27,251ed1a5-0a63-4ecf-a7c9-f9074222419d,0e49e57f-ccd8-4274-837e-5e8329a73f11,69079055-b21c-4a61-a98c-cb2393876d43,Refund,SamplePay,Tumkur,Mizoram,5.34.144.14,Failed,MacOS,0,Utilities,In-store,52.082006591686856,14,38.69188106756202,0
T10000686,25/02/24,07:49:37,6a6e8b11-15f7-4085-bda6-6670e5f7d261,24bf50f7-9f77-4b8d-b137-7afedbf132ef,2dc0bb50-0b24-4322-91b6-7358a1664a9b,Purchase,CReditPAY,Sonipat,Telangana,152.59.150.64,Failed,Windows,0,More Services,Online,52.257641895424676,27,57.431494230253385,0
T10000687,17/02/24,10:25:02,53a865e8-635e-458a-b90c-554ce417eaff,7cc954de-18ec-400a-883e-b64f60604a88,30530400-527f-4c80-8a19-836c69926ea8,Subscription,Bank of Data,Bhopal,Tripura,154.27.254.242,Pending,Android,2,Travel bookings,Mobile,-31.034601538480754,6,334.28548977460395,1
T10000688,25/11/23,04:09:48,4a982882-7ffe-4737-b17d-08ea22b0c6f2,9e6e8594-0f8c-4aea-a681-c8039249532a,be3e36fb-7ac8-478e-9cd0-3c475ef4c306,Refund,UPI Pay,Proddatur,Chhattisgarh,211.23.86.33,Completed,iOS,3,Home delivery,Mobile,76.49985345161129,11,552.8169434712876,1
T10000689,06/12/23,05:46:38,f90dde6b-f1ba-4361-8679-d729b5030346,554802c8-df42-464e-bda8-360fb745c143,f55622ec-6373-40e6-a40a-d4a14e6ae110,Other,SamplePay,Raichur,Uttarakhand,213.249.187.2,Failed,Android,0,Utilities,Online,-27.16510001141092,22,452.7382110328584,1
T10000690,13/08/23,03:49:27,8c3d0b4c-145e-4c9c-835d-f91970e98bb5,4da5c4f2-6e71-485e-acc0-a994b2377f3e,88cd3798-7751-492b-ad02-9b5db57bc54b,Bill Payment,Alpha Bank,Rohtak,Sikkim,159.196.12.79,Pending,Android,0,Investment,Mobile,20.015922673143706,7,43.01930361377331,0
T10000691,12/10/23,04:48:00,76348641-2735-42d8-a36f-01ade734b3af,2277e34e-78c2-4c9b-aca7-b95397df06e2,28b76bc6-aa63-498d-a0aa-743555b69b67,Subscription,SamplePay,Kamarhati,Manipur,86.181.139.182,Pending,Windows,2,Utilities,Mobile,12.025397980831348,4,17.879633683842787,0
T10000692,11/03/24,02:34:44,2fc5f460-bed5-4c34-adb1-024fe3352445,4befe020-e4d4-4e70-9e61-b26a9872e198,697d27ab-a326-4b8c-867a-ed6d48567a40,Bank Transfer,CReditPAY,Bhind,Karnataka,14.56.18.97,Pending,Windows,3,Other,Online,92.45791497310844,14,14.700013794454879,0
T10000693,17/11/23,03:35:38,5361f363-35e7-418a-b6d7-952726c8e249,6ce9c68d-730c-4a01-9401-c032ce603cfd,4d94c127-ffab-4ad0-b5b8-8cf767b0884a,Other,CReditPAY,Bidhannagar,Odisha,142.101.113.196,Pending,MacOS,19,Investment,Online,80.63825177880678,3,24.223724338159506,0
T10000694,12/09/23,10:18:09,17afb822-e70d-45e3-994f-206ab3834255,0096c5df-b962-42f0-ba93-4cf859e6fd33,b5d8ee0c-7af5-4276-b77c-9addede82ee4,Bank Transfer,UPI Pay,Kavali,Tripura,112.17.51.133,Failed,Windows,2,Other,Online,97.07271779938245,4,18.142522208270147,0
T10000695,06/05/23,09:27:19,75903efc-efc5-4d0c-9794-4f3b34bbde23,33cf2e35-a05e-4265-8f13-a2a4bd3aebb2,712c30fc-9364-4d16-a0b8-22f37c6f151a,Bank Transfer,Dummy Bank,Bhubaneswar,Madhya Pradesh,107.72.54.51,Failed,Android,0,Utilities,Online,79.45590186617935,16,7.393765312037597,0
T10000696,07/09/23,08:57:58,19d0c17f-1137-42a9-a1c5-83c68d6239e1,a4f112cf-36de-4d9d-903b-80ee2416a1f5,7aa11efb-be81-42d5-8e88-003bedaab379,Bill Payment,SamplePay,Mathura,Gujarat,220.50.149.35,Failed,Android,1,Investment,Online,25.593866626368563,17,844.1138152141818,1
T10000697,19/06/23,12:57:38,f8dbcfa8-b54a-47e1-b6c4-e40e75933334,2753a054-8192-43a2-84e1-8ce972c314a6,11591736-788c-428f-9ead-3d46f86a9d67,Other,Bank of Data,Bardhaman,Manipur,178.237.136.134,Pending,Windows,42,Home delivery,Mobile,36.23266817920757,21,2.6529674289414795,0
T10000698,30/08/23,09:34:33,c6fc1ff7-7cd8-4aab-bdad-13b69a219303,326f0163-21d6-4bd1-bee3-abcb11fe0e7f,9b66fc2c-61e3-4cd5-94f6-33add78406f1,Bill Payment,Dummy Bank,Kirari Suleman Nagar,Jharkhand,135.150.246.162,Failed,Windows,2,Donations and Devotion,In-store,78.84361730613305,29,80.37964979428332,0
T10000699,18/05/23,01:50:21,a7f76ba0-b70e-4326-8468-395546b2a8f5,21ae923a-0dd0-47d9-baa7-cf5243d998a4,d639cfc9-e787-4fed-8b4e-7340764d9d10,Other,Bank of Data,Coimbatore,Meghalaya,103.184.254.54,Failed,Android,0,Travel bookings,Online,-80.2857619600776,10,281.2455915263964,1
T10000700,28/09/23,09:39:08,fa9999a5-54cb-4831-9e8b-ffec5c3c26d5,2003fae8-8334-410d-ace7-5f9d69e9c2e5,7182a11b-bcb2-40b8-b69a-6743ac22d707,Other,CReditPAY,Madurai,Kerala,159.188.34.40,Completed,Windows,0,Travel bookings,Online,-7.23151675677573,6,64.92750281109979,0
T10000701,16/09/23,08:11:06,c40e375a-8843-4e6f-89ab-193db288d017,85b6385e-210e-464e-a29f-26956df31bb0,98530f05-e28d-46f2-9b11-36f8bfeca306,Purchase,Gamma Bank,Faridabad,Mizoram,15.112.16.85,Completed,Windows,5,Investment,Mobile,-44.76628129854174,7,4.957041672684587,0
T10000702,24/07/23,03:01:32,6696dc2b-d48e-4880-8845-e65aa1df8d7d,4ab8bcd6-295c-4ae5-b4f5-2f3182a969c8,a1f5d01e-a69f-404d-b2ce-6ff4bb17de62,Bill Payment,Gamma Bank,Hyderabad,Assam,34.163.43.64,Pending,iOS,3,Travel bookings,In-store,14.081718407145054,23,27.27441019341781,0
T10000703,26/11/23,10:56:30,b72553eb-e97f-4564-ba9d-05e985f84e2f,34c8eb44-40b0-40b0-977d-6bcccbde4dfd,c8e40661-f2e2-4829-8c73-77171c741f5a,Investment,CReditPAY,Jabalpur,Kerala,207.104.18.201,Completed,Windows,3,Investment,Mobile,-74.35166427712197,20,33.13941773923195,0
T10000704,04/03/24,10:05:43,a24f35ca-deea-4f72-8ade-f80b6fed3095,812e3376-7acf-4cf8-aaf5-224dbee2eef7,28754938-13fb-48e7-8f29-237d9b3511b9,Bill Payment,UPI Pay,Raichur,Assam,140.217.253.163,Pending,MacOS,2,More Services,Mobile,-3.7082089240922733,6,640.123292959919,1
T10000705,05/03/24,03:55:54,0be92836-a180-4252-8925-193abb1c616b,8bd55291-040d-4bff-a4bd-029e7f56fd65,5f1a16a0-6441-47f7-ac19-e6f5a2dc44c3,Subscription,UPI Pay,Firozabad,Maharashtra,37.106.49.13,Completed,Android,1,Financial services and Taxes,In-store,22.28640849204351,9,4.141808000220474,0
T10000706,29/12/23,02:18:01,29c2eb26-e33e-4359-b936-5e6b13523b0c,23ac0e2d-49bf-4d8e-87ac-6cb5c90c90c9,1dd4d194-c4e0-4469-a052-89fd1001fccb,Investment,Other,Kavali,Maharashtra,17.162.200.125,Failed,MacOS,30,More Services,Online,-78.00124604889862,14,36.91499331687733,0
T10000707,30/01/24,10:09:05,c3916cec-4dde-47a4-bca9-4393943395a5,bafcc866-3dff-41b4-af4b-cbac1e31ceee,2c134c08-1610-4f9d-ad91-a66a4fddcd4a,Other,Sigma Bank,Baranagar,Karnataka,221.148.115.213,Failed,MacOS,1,Brand Vouchers and OTT,In-store,99.2392154111805,24,2.6105753018381237,0
T10000708,01/10/23,03:09:08,b8a29201-96fc-48ab-b5b8-db734a18c739,35ba6f7a-9e39-482c-bc0b-a815ffc5e32e,79e87140-1593-469b-8268-4832cb7eb14d,Purchase,CReditPAY,Bhavnagar,Bihar,223.140.72.226,Pending,MacOS,1,Donations and Devotion,Mobile,27.393609599064746,11,6.1011030366155925,0
T10000709,23/07/23,07:01:36,33cb1784-1465-4b3c-b8ca-b9d2c3652f9f,5e269619-8450-4315-973c-2c3bad333180,e7cef30e-2550-4d95-8470-9c02cb006f70,Bank Transfer,Gamma Bank,South Dumdum,Tripura,108.130.166.72,Pending,Android,4,Utilities,Online,-29.508862753760994,1,70.38330445873288,0
